"","idx","time","data"
"1",1,64,2640
"2",1,65,2640
"3",1,66,2160
"4",1,67,4200
"5",1,68,3360
"6",1,69,2400
"7",1,70,3600
"8",1,71,1920
"9",1,72,4200
"10",1,73,4560
"11",1,74,480
"12",1,75,3720
"13",1,76,5640
"14",1,77,2880
"15",1,78,1800
"16",1,79,3120
"17",1,80,2400
"18",1,81,2520
"19",1,82,9000
"20",1,83,2640
"21",1,84,3120
"22",1,85,2880
"23",1,86,8760
"24",1,87,5160
"25",1,88,2160
"26",1,89,8280
"27",1,90,4920
"28",1,91,3120
"29",1,92,6600
"30",1,93,4080
"31",1,94,5880
"32",1,95,1680
"33",1,96,6720
"34",1,97,2040
"35",1,98,6480
"36",1,99,1920
"37",1,100,3600
"38",1,101,2040
"39",1,102,2760
"40",1,103,3840
"41",1,104,960
"42",1,105,2280
"43",1,106,1320
"44",1,107,2160
"45",1,108,4800
"46",1,109,3000
"47",1,110,3120
"48",1,111,5880
"49",1,112,2640
"50",1,113,2400
"51",1,114,2280
"52",1,115,480
"53",1,116,5040
"54",1,117,1920
"55",1,118,840
"56",1,119,2520
"57",1,120,1560
"58",1,121,1440
"59",1,122,240
"60",1,123,1800
"61",1,124,4680
"62",1,125,1800
"63",1,126,1680
"64",1,127,3720
"65",1,128,2160
"66",1,129,480
"67",1,130,2040
"68",1,131,1440
"69",2,64,1680
"70",2,65,1920
"71",2,66,120
"72",2,67,1080
"73",2,68,840
"74",2,69,1440
"75",2,70,480
"76",2,71,720
"77",2,72,4080
"78",2,73,1560
"79",2,74,480
"80",2,75,720
"81",2,76,6120
"82",2,77,2040
"83",2,78,3960
"84",2,79,2160
"85",2,80,120
"86",2,81,1200
"87",2,82,1080
"88",2,83,1080
"89",2,84,1080
"90",2,85,2160
"91",2,86,240
"92",2,87,1440
"93",2,88,1200
"94",2,89,1560
"95",2,90,2520
"96",2,91,600
"97",2,92,1560
"98",2,93,3240
"99",2,94,7440
"100",2,95,480
"101",2,96,2640
"102",2,97,960
"103",2,98,3120
"104",2,99,1200
"105",2,100,960
"106",2,101,480
"107",2,102,600
"108",2,103,120
"109",2,104,2640
"110",2,105,720
"111",2,106,600
"112",2,107,840
"113",2,108,1320
"114",2,109,2160
"115",2,110,1200
"116",2,111,1800
"117",2,112,1320
"118",2,113,600
"119",2,114,1440
"120",2,115,840
"121",2,116,1440
"122",2,117,1560
"123",2,118,1080
"124",2,119,360
"125",2,120,960
"126",2,121,1320
"127",2,122,1080
"128",2,123,1680
"129",2,124,1080
"130",2,125,840
"131",2,126,840
"132",2,127,600
"133",2,128,1320
"134",2,129,1320
"135",2,130,2280
"136",2,131,1440
"137",3,64,1140
"138",3,65,720
"139",3,66,4860
"140",3,67,1200
"141",3,68,3150
"142",3,69,2130
"143",3,70,1800
"144",3,71,2010
"145",3,72,2880
"146",3,73,1650
"147",3,74,1740
"148",3,75,4440
"149",3,76,7410
"150",3,77,3000
"151",3,78,4410
"152",3,79,4980
"153",3,80,2040
"154",3,81,3000
"155",3,82,5430
"156",3,83,4650
"157",3,84,2520
"158",3,85,2250
"159",3,86,2100
"160",3,87,5730
"161",3,88,2550
"162",3,89,6450
"163",3,90,1050
"164",3,91,3240
"165",3,92,3960
"166",3,93,3030
"167",3,94,2850
"168",3,95,4380
"169",3,96,4080
"170",3,97,4140
"171",3,98,5160
"172",3,99,5100
"173",3,100,3480
"174",3,101,4350
"175",3,102,5550
"176",3,103,4200
"177",3,104,5640
"178",3,105,4980
"179",3,106,3810
"180",3,107,3540
"181",3,108,8760
"182",3,109,5610
"183",3,110,6090
"184",3,111,4980
"185",3,112,7680
"186",3,113,5550
"187",3,114,6540
"188",3,115,4920
"189",3,116,1710
"190",3,117,3420
"191",3,118,5910
"192",3,119,6720
"193",3,120,4650
"194",3,121,2550
"195",3,122,8640
"196",3,123,7680
"197",3,124,6720
"198",3,125,5190
"199",3,126,5190
"200",3,127,5910
"201",3,128,4800
"202",3,129,5640
"203",3,130,5790
"204",3,131,4230
"205",4,64,180
"206",4,65,940
"207",4,66,2040
"208",4,67,800
"209",4,68,1000
"210",4,69,520
"211",4,70,500
"212",4,71,400
"213",4,72,1760
"214",4,73,1520
"215",4,74,1400
"216",4,75,1840
"217",4,76,3360
"218",4,77,220
"219",4,78,6000
"220",4,79,3160
"221",4,80,1060
"222",4,81,820
"223",4,82,2860
"224",4,83,440
"225",4,84,1880
"226",4,85,220
"227",4,86,1460
"228",4,87,4620
"229",4,88,1360
"230",4,89,3220
"231",4,90,1500
"232",4,91,1940
"233",4,92,3100
"234",4,93,2340
"235",4,94,2540
"236",4,95,1720
"237",4,96,1560
"238",4,97,4580
"239",4,98,1340
"240",4,99,3860
"241",4,100,2440
"242",4,101,2180
"243",4,102,2020
"244",4,103,4160
"245",4,104,2760
"246",4,105,3480
"247",4,106,2240
"248",4,107,5900
"249",4,108,6720
"250",4,109,7500
"251",4,110,4880
"252",4,111,7780
"253",4,112,4360
"254",4,113,4640
"255",4,114,7420
"256",4,115,4260
"257",4,116,2740
"258",4,117,3200
"259",4,118,7140
"260",4,119,6960
"261",4,120,5760
"262",4,121,2280
"263",4,122,12300
"264",4,123,8800
"265",4,124,9660
"266",4,125,5860
"267",4,126,6600
"268",4,127,8100
"269",4,128,7760
"270",4,129,6940
"271",4,130,8020
"272",4,131,6400
"273",5,64,2000
"274",5,65,1550
"275",5,66,4450
"276",5,67,3050
"277",5,68,3050
"278",5,69,2250
"279",5,70,2200
"280",5,71,2450
"281",5,72,4900
"282",5,73,5300
"283",5,74,600
"284",5,75,12050
"285",5,76,4050
"286",5,77,1900
"287",5,78,3200
"288",5,79,7400
"289",5,80,10650
"290",5,81,9850
"291",5,82,4000
"292",5,83,11500
"293",5,84,2750
"294",5,85,5700
"295",5,86,3900
"296",5,87,9200
"297",5,88,3000
"298",5,89,5550
"299",5,90,3300
"300",5,91,4700
"301",5,92,6250
"302",5,93,4550
"303",5,94,8550
"304",5,95,4400
"305",5,96,5200
"306",5,97,3800
"307",5,98,3750
"308",5,99,11100
"309",5,100,6800
"310",5,101,6600
"311",5,102,5100
"312",5,103,5400
"313",5,104,11400
"314",5,105,9400
"315",5,106,4150
"316",5,107,7500
"317",5,108,11150
"318",5,109,7250
"319",5,110,5650
"320",5,111,12000
"321",5,112,11550
"322",5,113,7450
"323",5,114,7350
"324",5,115,6500
"325",5,116,2700
"326",5,117,8700
"327",5,118,9250
"328",5,119,10250
"329",5,120,9550
"330",5,121,6450
"331",5,122,9800
"332",5,123,12450
"333",5,124,10050
"334",5,125,8400
"335",5,126,10000
"336",5,127,10950
"337",5,128,10700
"338",5,129,8800
"339",5,130,7550
"340",5,131,8800
"341",6,64,1200
"342",6,65,2850
"343",6,66,1350
"344",6,67,1500
"345",6,68,1950
"346",6,69,1950
"347",6,70,600
"348",6,71,1650
"349",6,72,2250
"350",6,73,3000
"351",6,74,1500
"352",6,75,2400
"353",6,76,300
"354",6,77,2250
"355",6,78,1500
"356",6,79,2100
"357",6,80,3600
"358",6,81,3300
"359",6,82,4500
"360",6,83,150
"361",6,84,5700
"362",6,85,600
"363",6,86,750
"364",6,87,1650
"365",6,88,150
"366",6,89,1950
"367",6,90,1800
"368",6,91,1350
"369",6,92,1200
"370",6,93,2550
"371",6,94,1200
"372",6,95,2550
"373",6,96,2550
"374",6,97,1350
"375",6,98,3150
"376",6,99,1500
"377",6,100,3150
"378",6,101,3150
"379",6,102,1500
"380",6,103,3150
"381",6,104,2550
"382",6,105,2250
"383",6,106,3750
"384",6,107,450
"385",6,108,1350
"386",6,109,2100
"387",6,110,1800
"388",6,111,6750
"389",6,112,2400
"390",6,113,4200
"391",6,114,450
"392",6,115,2400
"393",6,116,3000
"394",6,117,1650
"395",6,118,1950
"396",6,119,750
"397",6,120,3150
"398",6,121,2700
"399",6,122,6150
"400",6,123,1500
"401",6,124,1650
"402",6,125,1650
"403",6,126,4050
"404",6,127,1650
"405",6,128,3150
"406",6,129,150
"407",6,130,3900
"408",6,131,2100
"409",7,64,1350
"410",7,65,2400
"411",7,66,1950
"412",7,67,2250
"413",7,68,3000
"414",7,69,2400
"415",7,70,3000
"416",7,71,2850
"417",7,72,2550
"418",7,73,3600
"419",7,74,2850
"420",7,75,2250
"421",7,76,2100
"422",7,77,2100
"423",7,78,3750
"424",7,79,2250
"425",7,80,2400
"426",7,81,2400
"427",7,82,5550
"428",7,83,5250
"429",7,84,450
"430",7,85,3750
"431",7,86,1050
"432",7,87,2850
"433",7,88,2250
"434",7,89,1500
"435",7,90,3900
"436",7,91,3150
"437",7,92,2700
"438",7,93,3900
"439",7,94,2400
"440",7,95,2850
"441",7,96,2550
"442",7,97,1950
"443",7,98,4050
"444",7,99,3750
"445",7,100,4350
"446",7,101,3450
"447",7,102,1350
"448",7,103,3300
"449",7,104,3000
"450",7,105,2100
"451",7,106,4050
"452",7,107,1200
"453",7,108,1500
"454",7,109,2550
"455",7,110,4950
"456",7,111,6750
"457",7,112,3750
"458",7,113,7050
"459",7,114,2100
"460",7,115,3300
"461",7,116,5550
"462",7,117,4800
"463",7,118,3600
"464",7,119,5100
"465",7,120,3000
"466",7,121,2850
"467",7,122,5250
"468",7,123,1800
"469",7,124,3600
"470",7,125,3300
"471",7,126,5850
"472",7,127,5100
"473",7,128,3450
"474",7,129,3600
"475",7,130,6000
"476",7,131,2700
"477",8,64,2700
"478",8,65,3600
"479",8,66,1950
"480",8,67,4650
"481",8,68,3900
"482",8,69,3600
"483",8,70,3150
"484",8,71,2850
"485",8,72,2700
"486",8,73,3300
"487",8,74,3150
"488",8,75,4050
"489",8,76,1350
"490",8,77,2550
"491",8,78,1350
"492",8,79,1200
"493",8,80,1650
"494",8,81,1800
"495",8,82,6900
"496",8,83,3150
"497",8,84,3000
"498",8,85,2100
"499",8,86,3150
"500",8,87,2100
"501",8,88,2100
"502",8,89,750
"503",8,90,2250
"504",8,91,5250
"505",8,92,2400
"506",8,93,2400
"507",8,94,300
"508",8,95,2250
"509",8,96,2400
"510",8,97,1950
"511",8,98,4500
"512",8,99,2550
